"approv","pi_rat","white","hse_inc","loan_val","ccred","mcred","pubrec","denpmi","selfemp","married","single","ltv_med","ltv_high"
1,0.3799999952316284,1,0.23000000417232513,0.4699999988079071,2,1,0,0,0,1,0,0,0
1,0.3100000023841858,1,0.2800000011920929,0.7875000238418579,2,2,0,0,0,0,1,0,0
0,0.3100000023841858,0,0.3100000023841858,0.5966851115226746,6,2,0,0,0,0,1,0,0
1,0.3499999940395355,1,0.25999999046325684,0.9294871687889099,1,2,0,0,0,1,0,1,0
1,0.3100000023841858,1,0.28999999165534973,0.7837837934494019,1,1,0,0,0,1,0,0,0
1,0.23999999463558197,1,0.23000000417232513,0.27397260069847107,1,2,0,0,0,0,1,0,0
1,0.3499999940395355,1,0.1599999964237213,0.6451612710952759,1,2,0,0,0,1,0,0,0
1,0.3700000047683716,1,0.30000001192092896,0.7848101258277893,1,2,0,0,0,0,1,0,0
1,0.30000001192092896,1,0.2800000011920929,0.9236111044883728,1,2,0,0,0,1,0,1,0
1,0.3100000023841858,1,0.3100000023841858,0.9285714030265808,1,2,0,0,0,0,1,1,0
1,0.17000000178813934,1,0.17000000178813934,0.2493506520986557,1,1,0,0,0,1,0,0,0
1,0.3700000047683716,0,0.28999999165534973,0.7473683953285217,1,2,0,0,0,1,0,0,0
0,0.23999999463558197,1,0.15000000596046448,0.7534246444702148,1,2,0,0,0,1,0,0,0
0,0.3499999940395355,1,0.2800000011920929,0.14516128599643707,1,1,0,0,0,0,1,0,0
0,0.3499999940395355,1,0.2800000011920929,0.7419354915618896,2,1,0,0,0,0,1,0,0
1,0.3199999928474426,1,0.23000000417232513,0.797468364238739,5,2,0,0,0,0,1,0,0
1,0.33000001311302185,1,0.2800000011920929,0.8470588326454163,1,2,0,0,0,1,0,1,0
1,0.3499999940395355,1,0.25999999046325684,0.7882353067398071,1,1,0,0,0,1,0,0,0
0,0.38999998569488525,1,0.18000000715255737,0.9473684430122375,6,1,0,0,0,0,1,1,0
1,0.2800000011920929,1,0.27000001072883606,0.6654676198959351,6,2,0,0,0,0,1,0,0
0,0.4000000059604645,1,0.3100000023841858,0.894444465637207,6,2,0,0,0,1,0,1,0
1,0.4699999988079071,0,0.2199999988079071,0.3159268796443939,1,1,0,0,1,0,1,0,0
1,0.3799999952316284,1,0.2800000011920929,0.5714285969734192,1,2,0,0,0,0,1,0,0
1,0.38999998569488525,1,0.23000000417232513,0.8888888955116272,6,3,0,0,0,0,1,1,0
1,0.3199999928474426,1,0.23000000417232513,0.8739495873451233,6,2,0,0,0,1,0,1,0
1,0.3700000047683716,1,0.30000001192092896,0.4569377899169922,6,1,0,0,1,1,0,0,0
1,0.49000000953674316,1,0.27000001072883606,0.19948185980319977,1,1,0,0,0,1,0,0,0
1,0.17000000178813934,1,0.09000000357627869,0.7569060921669006,1,1,0,0,1,1,0,0,0
1,0.33000001311302185,1,0.28999999165534973,0.5844155550003052,1,2,0,0,0,1,0,0,0
1,0.33000001311302185,0,0.27000001072883606,0.3396226465702057,5,2,0,0,1,1,0,0,0
1,0.27000001072883606,1,0.25999999046325684,0.7956989407539368,1,2,0,0,0,0,1,0,0
1,0.3199999928474426,1,0.28999999165534973,1.0956522226333618,5,1,0,0,0,0,1,0,1
1,0.3499999940395355,1,0.27000001072883606,0.9283018708229065,1,1,0,0,0,1,0,1,0
1,0.33000001311302185,1,0.3100000023841858,0.7444444298744202,1,2,0,0,0,1,0,0,0
1,0.28999999165534973,1,0.28999999165534973,0.7947019934654236,1,2,0,0,1,1,0,0,0
1,0.3199999928474426,1,0.2199999988079071,0.7951807379722595,1,2,0,0,0,0,1,0,0
1,0.3700000047683716,1,0.25999999046325684,0.895348846912384,1,2,0,0,0,0,1,1,0
1,0.25999999046325684,1,0.25,0.892307698726654,1,2,0,0,0,0,1,1,0
1,0.3499999940395355,1,0.27000001072883606,0.8851351141929626,1,2,0,0,0,0,1,1,0
1,0.25999999046325684,1,0.25,0.9161290526390076,1,2,0,0,0,1,0,1,0
1,0.3100000023841858,1,0.20000000298023224,0.770588219165802,1,2,0,0,0,1,0,0,0
1,0.3499999940395355,1,0.30000001192092896,0.800000011920929,1,2,0,0,0,0,1,1,0
0,0.550000011920929,0,0.3199999928474426,0.903030276298523,2,2,0,0,0,0,1,1,0
1,0.3100000023841858,1,0.2800000011920929,0.7739726305007935,1,2,0,0,0,1,0,0,0
1,0.23999999463558197,1,0.14000000059604645,0.5454545617103577,2,1,0,0,0,1,0,0,0
1,0.3400000035762787,1,0.3100000023841858,0.8012820482254028,1,2,0,0,1,0,1,1,0
0,0.30000001192092896,0,0.23000000417232513,0.9028571248054504,6,2,1,0,0,1,0,1,0
1,0.33000001311302185,1,0.3199999928474426,0.7457627058029175,1,1,0,0,1,1,0,0,0
0,0.3700000047683716,1,0.3100000023841858,0.8992248177528381,3,2,1,0,0,0,1,1,0
1,0.25,1,0.20000000298023224,0.8027210831642151,1,2,0,0,0,1,0,1,0
1,0.28999999165534973,1,0.20999999344348907,0.7835051417350769,1,1,0,0,1,1,0,0,0
1,0.3199999928474426,1,0.20000000298023224,0.8881579041481018,2,1,0,0,0,0,1,1,0
1,0.36000001430511475,1,0.15000000596046448,0.7692307829856873,2,1,0,0,0,1,0,0,0
1,0.23999999463558197,1,0.23000000417232513,0.7904191613197327,1,1,0,0,0,0,1,0,0
1,0.10000000149011612,1,0.03999999910593033,0.800000011920929,1,1,0,0,0,1,0,1,0
1,0.3400000035762787,1,0.2800000011920929,0.8965517282485962,1,2,0,0,0,1,0,1,0
1,0.4300000071525574,1,0.30000001192092896,0.6666666865348816,2,3,1,0,0,0,1,0,0
1,0.38999998569488525,1,0.30000001192092896,0.7130124568939209,1,2,0,0,1,0,1,0,0
1,0.3100000023841858,1,0.2800000011920929,0.7762237787246704,2,2,0,0,0,0,1,0,0
1,0.3700000047683716,1,0.25999999046325684,0.6769230961799622,2,2,0,0,0,0,1,0,0
1,0.3100000023841858,1,0.25,0.5997001528739929,1,1,0,0,0,1,0,0,0
1,0.3700000047683716,1,0.25999999046325684,0.49857550859451294,2,1,0,0,0,0,1,0,0
1,0.23999999463558197,1,0.20000000298023224,0.64833003282547,1,2,0,0,1,1,0,0,0
1,0.3700000047683716,1,0.23999999463558197,0.6559766530990601,1,1,0,0,0,1,0,0,0
1,0.3499999940395355,1,0.27000001072883606,1,1,2,0,0,0,0,1,0,1
1,0.28999999165534973,1,0.25999999046325684,0.699999988079071,2,1,0,0,1,1,0,0,0
1,0.28999999165534973,1,0.2800000011920929,0.36441585421562195,2,1,0,0,0,1,0,0,0
1,0.07000000029802322,1,0.07000000029802322,0.7522388100624084,1,1,0,0,1,1,0,0,0
1,0.36000001430511475,1,0.33000001311302185,0.800000011920929,1,2,0,0,0,1,0,1,0
1,0.25,1,0.2199999988079071,0.5283018946647644,1,1,0,0,0,1,0,0,0
1,0.20999999344348907,1,0.18000000715255737,0.7037037014961243,1,2,0,0,1,1,0,0,0
1,0.12999999523162842,1,0.10000000149011612,0.4545454680919647,2,1,0,0,0,1,0,0,0
1,0.3400000035762787,1,0.23000000417232513,1,2,4,1,0,0,0,1,0,1
1,0.38999998569488525,1,0.33000001311302185,0.7241379022598267,2,1,0,0,0,1,0,0,0
1,0.30000001192092896,1,0.28999999165534973,0.6825938820838928,2,2,0,0,0,0,1,0,0
1,0.28999999165534973,1,0.17000000178813934,1,1,2,0,0,0,1,0,0,1
1,0.17000000178813934,1,0.11999999731779099,0.4984894394874573,1,1,0,0,0,1,0,0,0
1,0.3700000047683716,1,0.27000001072883606,0.4770992398262024,1,2,0,0,0,1,0,0,0
0,0.4399999976158142,1,0.3700000047683716,0.8212389349937439,2,2,0,0,1,1,0,1,0
1,0.3700000047683716,1,0.2800000011920929,0.6593406200408936,5,1,0,0,0,1,0,0,0
1,0.25,1,0.23000000417232513,0.765110969543457,1,1,0,0,0,1,0,0,0
1,0.25999999046325684,1,0.25,0.995184600353241,2,2,0,0,0,0,1,0,1
0,0.75,1,0.28999999165534973,0.44871795177459717,1,2,0,0,0,0,1,0,0
1,0.17499999701976776,1,0.11999999731779099,0.508474588394165,1,2,0,0,0,0,1,0,0
1,0.18000000715255737,1,0.18000000715255737,0.7450980544090271,1,2,0,0,0,1,0,0,0
1,0.3499999940395355,1,0.30000001192092896,0.44635194540023804,1,1,0,0,1,1,0,0,0
1,0.2759999930858612,0,0.25999999046325684,1,1,2,0,0,0,0,1,0,1
0,0.2800000011920929,1,0.2800000011920929,0.9462365508079529,1,2,0,0,0,0,1,1,0
1,0.33000001311302185,0,0.2199999988079071,0.8583333492279053,5,2,0,0,0,1,0,1,0
1,0.18000000715255737,1,0.18000000715255737,0.6043956279754639,4,2,0,0,0,0,1,0,0
1,0.47999998927116394,0,0.3400000035762787,0.6043956279754639,2,2,0,0,1,0,1,0,0
1,0.1899999976158142,1,0.1899999976158142,0.8333333134651184,4,2,0,0,0,1,0,1,0
1,0.4000000059604645,0,0.30000001192092896,0.9272727370262146,5,2,0,0,0,0,1,1,0
1,0.550000011920929,1,0.23000000417232513,0.5747126340866089,3,2,0,0,0,1,0,0,0
1,0.38999998569488525,0,0.2800000011920929,0.8037382960319519,4,2,0,0,0,0,1,1,0
0,0.6919999718666077,1,0.3779999911785126,0.800000011920929,5,2,0,0,1,1,0,1,0
1,0.4059999883174896,1,0.28999999165534973,1.1399999856948853,1,1,0,0,0,1,0,0,1
0,0.41200000047683716,1,0.30799999833106995,1.000676155090332,1,2,0,0,0,0,1,0,1
0,0.30000001192092896,1,0.26499998569488525,0.9481481313705444,2,2,0,0,0,1,0,1,0
1,0.3479999899864197,1,0.1639999896287918,0.7791666388511658,1,2,0,0,0,1,0,0,0
1,0.32499998807907104,1,0.2720000147819519,0.9034482836723328,1,1,0,0,0,0,1,1,0
1,0.359000027179718,0,0.2800000011920929,0.800000011920929,3,1,0,0,0,1,0,1,0
1,0.30000001192092896,1,0.26499998569488525,0.9037036895751953,2,2,0,0,0,1,0,1,0
1,0.2670000195503235,1,0.1850000023841858,0.7944444417953491,1,2,0,0,0,1,0,0,0
1,0.33000001311302185,1,0.3100000023841858,0.7809523940086365,1,2,0,0,0,0,1,0,0
1,0.3050000071525574,1,0.22499999403953552,0.6842105388641357,5,1,0,0,0,1,0,0,0
1,0.3199999928474426,1,0.2800000011920929,0.8733333349227905,1,2,0,0,1,0,1,1,0
1,0.3700000047683716,1,0.25,0.9426751732826233,1,2,0,0,0,1,0,1,0
1,0.24400000274181366,1,0.20399999618530273,0.692307710647583,1,2,0,0,1,1,0,0,0
1,0.3240000009536743,1,0.30000001192092896,0.746268630027771,1,1,0,0,0,1,0,0,0
0,0.3499999940395355,0,0.2919999957084656,0.8848484754562378,6,2,1,0,0,1,0,1,0
1,0.3799999952316284,1,0.14000000059604645,0.7774648070335388,2,2,0,0,0,1,0,0,0
1,0.23999999463558197,1,0.19700001180171967,0.868852436542511,1,2,0,0,0,0,1,1,0
1,0.31200000643730164,1,0.25699999928474426,0.8011695742607117,1,2,0,0,0,1,0,1,0
1,0.3199999928474426,1,0.2590000033378601,0.6764705777168274,1,2,0,0,0,1,0,0,0
1,0.36000001430511475,1,0.18299999833106995,0.7946428656578064,2,2,0,0,0,0,1,0,0
1,0.17599999904632568,1,0.11999999731779099,0.671875,2,2,0,0,1,1,0,0,0
1,0.3100000023841858,1,0.23999999463558197,0.8030303120613098,1,2,0,0,1,0,1,1,0
1,0.27000001072883606,1,0.23000000417232513,0.7749999761581421,1,2,0,0,0,1,0,0,0
0,0.30000001192092896,1,0.30000001192092896,0.5,6,2,1,0,0,0,1,0,0
0,0.4099999964237213,1,0.20999999344348907,0.9005235433578491,2,1,0,0,0,1,0,1,0
1,0.1899999976158142,1,0.11999999731779099,0.4117647111415863,1,2,0,0,0,1,0,0,0
1,0.20000000298023224,1,0.1899999976158142,0.5342857241630554,6,1,0,0,0,1,0,0,0
1,0.4000000059604645,1,0.1459999978542328,0.6666666865348816,1,1,0,0,0,0,1,0,0
1,0.3199999928474426,1,0.257999986410141,0.7735849022865295,2,2,0,0,0,0,1,0,0
1,0.3499999940395355,1,0.33000001311302185,0.7402299046516418,5,1,0,0,1,1,0,0,0
1,0.3700000047683716,1,0.27000001072883606,0.6666666865348816,2,2,0,0,0,0,1,0,0
1,0.3499999940395355,1,0.28999999165534973,0.9443038105964661,1,1,0,0,0,1,0,1,0
1,0.33000001311302185,1,0.18000000715255737,0.7823960781097412,1,1,0,0,0,1,0,0,0
1,0.15000000596046448,1,0.15000000596046448,0.7220216393470764,1,2,0,0,1,1,0,0,0
1,0.3400000035762787,1,0.23000000417232513,0.4644808769226074,1,1,0,0,0,1,0,0,0
1,0.27000001072883606,1,0.17000000178813934,0.7133758068084717,1,1,0,0,1,0,1,0,0
1,0.3400000035762787,0,0.18000000715255737,0.800000011920929,5,1,0,0,0,1,0,1,0
1,0.30000001192092896,1,0.2199999988079071,0.6423357725143433,2,1,0,0,0,1,0,0,0
1,0.3199999928474426,1,0.3199999928474426,0.5957446694374084,1,2,0,0,0,0,1,0,0
1,1.2799999713897705,1,0.7300000190734863,0.7075471878051758,1,1,0,0,1,1,0,0,0
1,0.2800000011920929,1,0.15000000596046448,0.7964601516723633,2,1,0,0,0,0,1,0,0
1,0.23999999463558197,1,0.2199999988079071,0.7037037014961243,1,1,0,0,1,1,0,0,0
1,0.23999999463558197,0,0.23999999463558197,0.800000011920929,1,2,0,0,0,0,1,1,0
1,0.3799999952316284,1,0.36000001430511475,1.0315788984298706,1,1,0,0,0,1,0,0,1
1,0.3199999928474426,0,0.25999999046325684,0.8999999761581421,1,2,0,0,0,1,0,1,0
1,0.3499999940395355,1,0.23999999463558197,0.8636363744735718,2,2,0,0,0,0,1,1,0
1,0.25,1,0.17000000178813934,1.1875,1,2,0,0,0,0,1,0,1
1,0.4399999976158142,1,0.10999999940395355,0.5,1,1,0,0,0,0,1,0,0
1,0.11999999731779099,1,0.11999999731779099,0.3333333432674408,2,2,0,0,0,1,0,0,0
1,0.20999999344348907,1,0.20999999344348907,0.6382978558540344,1,1,0,0,0,0,1,0,0
1,0.23999999463558197,1,0.23999999463558197,0.7333333492279053,1,1,0,0,1,1,0,0,0
1,0.36000001430511475,1,0.36000001430511475,0.5918367505073547,1,1,0,0,0,1,0,0,0
1,0.3199999928474426,1,0.1899999976158142,0.8034188151359558,2,2,0,0,0,0,1,1,0
1,0.41999998688697815,1,0.3499999940395355,0.800000011920929,2,3,0,0,1,1,0,1,0
1,0.3700000047683716,1,0.23999999463558197,0.5964912176132202,1,1,1,0,1,0,1,0,0
1,0.33000001311302185,1,0.3199999928474426,0.6702508926391602,3,4,0,0,1,0,1,0,0
1,0.27000001072883606,1,0.2199999988079071,0.4910714328289032,1,1,0,0,0,1,0,0,0
1,0.30000001192092896,1,0.25999999046325684,0.582524299621582,1,1,0,0,0,0,1,0,0
1,0.47999998927116394,1,0.47999998927116394,0.728205144405365,3,1,0,0,1,0,1,0,0
1,0.1899999976158142,1,0.17000000178813934,0.7866666913032532,1,2,0,0,0,1,0,0,0
1,0.1899999976158142,1,0.17000000178813934,0.6329113841056824,1,2,0,0,0,1,0,0,0
1,0.3100000023841858,1,0.3100000023841858,0.7236841917037964,1,1,0,0,0,1,0,0,0
1,0.36000001430511475,1,0.2800000011920929,0.798701286315918,6,2,0,0,0,1,0,0,0
1,0.20999999344348907,1,0.12999999523162842,0.4268292784690857,5,1,0,0,0,1,0,0,0
1,0.33000001311302185,1,0.23999999463558197,0.5476190447807312,1,1,0,0,0,1,0,0,0
1,0.36000001430511475,1,0.3499999940395355,0.7317073345184326,1,2,0,0,0,0,1,0,0
1,0.3700000047683716,1,0.30000001192092896,0.782608687877655,6,2,1,0,0,0,1,0,0
1,0.3499999940395355,1,0.25,0.773809552192688,2,1,0,0,0,1,0,0,0
1,0.41999998688697815,1,0.14000000059604645,0.7984496355056763,1,2,0,0,0,0,1,0,0
1,0.3400000035762787,1,0.25999999046325684,0.8676470518112183,6,2,0,0,0,1,0,1,0
1,0.23999999463558197,1,0.17000000178813934,0.798701286315918,1,1,0,0,0,1,0,0,0
1,0.3799999952316284,1,0.23999999463558197,0.8979591727256775,1,2,0,0,0,0,1,1,0
1,0.3799999952316284,1,0.2800000011920929,0.27397260069847107,1,2,0,0,0,1,0,0,0
1,0.18000000715255737,1,0.009999999776482582,0.7962962985038757,2,2,0,0,1,1,0,0,0
1,0.3400000035762787,1,0.20000000298023224,0.5925925970077515,5,1,0,0,1,1,0,0,0
1,0.33000001311302185,1,0.2800000011920929,0.9230769276618958,1,2,0,0,0,0,1,1,0
1,0.25,1,0.20000000298023224,0.8814814686775208,6,2,0,0,0,1,0,1,0
1,0.3799999952316284,0,0.3100000023841858,0.9154929518699646,6,2,0,0,0,1,0,1,0
1,0.3499999940395355,1,0.25999999046325684,0.7931034564971924,1,1,0,0,1,1,0,0,0
1,0.3799999952316284,1,0.23000000417232513,0.800000011920929,1,2,0,0,0,0,1,1,0
1,0.3700000047683716,1,0.23999999463558197,0.6000000238418579,6,2,1,0,1,0,1,0,0
1,0.3799999952316284,1,0.3499999940395355,0.725806474685669,6,2,1,0,0,1,0,0,0
1,0.36000001430511475,1,0.25999999046325684,0.656862735748291,2,1,0,0,0,1,0,0,0
1,0.3400000035762787,1,0.30000001192092896,0.922535240650177,1,2,0,0,0,1,0,1,0
1,0.36000001430511475,1,0.28999999165534973,0.4781420826911926,1,2,0,0,0,1,0,0,0
1,0.23000000417232513,1,0.20000000298023224,0.6106870174407959,1,1,0,0,0,1,0,0,0
1,0.30000001192092896,1,0.28999999165534973,0.8714285492897034,1,2,0,0,0,0,1,1,0
1,0.28999999165534973,1,0.27000001072883606,0.6925926208496094,1,1,0,0,0,1,0,0,0
1,0.38999998569488525,1,0.36000001430511475,0.646258533000946,5,1,0,0,0,1,0,0,0
0,0.36000001430511475,1,0.25999999046325684,0.9482758641242981,6,2,1,0,0,1,0,1,0
1,0.2800000011920929,1,0.1599999964237213,0.800000011920929,1,1,0,0,0,0,1,1,0
1,0.3799999952316284,1,0.18000000715255737,0.8759689927101135,1,2,0,0,0,1,0,1,0
1,0.25999999046325684,1,0.25999999046325684,0.5025125741958618,5,1,0,0,1,1,0,0,0
1,0.4399999976158142,0,0.30000001192092896,0.9153845906257629,5,1,0,0,0,1,0,1,0
1,0.3400000035762787,0,0.3199999928474426,0.7241379022598267,6,2,1,0,0,1,0,0,0
1,0.3400000035762787,1,0.20999999344348907,0.8769230842590332,5,2,0,0,0,1,0,1,0
1,0.3799999952316284,1,0.28999999165534973,0.7843137383460999,6,2,0,0,0,1,0,0,0
1,0.3799999952316284,1,0.28999999165534973,0.5299538969993591,6,4,1,0,0,1,0,0,0
1,0.3499999940395355,1,0.20999999344348907,0.9153845906257629,1,1,0,0,0,0,1,1,0
0,0.1599999964237213,1,0.14000000059604645,0.800000011920929,6,2,0,0,0,1,0,1,0
1,0.3100000023841858,1,0.20000000298023224,0.7438016533851624,6,2,0,0,0,1,0,0,0
1,0.36000001430511475,1,0.27000001072883606,0.4615384638309479,5,2,0,0,0,1,0,0,0
1,0.3100000023841858,1,0.3100000023841858,0.8620689511299133,5,2,0,0,1,0,1,1,0
0,0.44999998807907104,1,0.20999999344348907,0.6578947305679321,1,2,0,0,0,0,1,0,0
1,0.38999998569488525,1,0.3799999952316284,0.5747126340866089,1,2,0,0,0,0,1,0,0
0,0.20000000298023224,1,0.07000000029802322,0.800000011920929,6,3,0,0,0,0,1,1,0
1,0.23999999463558197,1,0.23000000417232513,0.6716417670249939,4,2,0,0,0,1,0,0,0
1,0.44999998807907104,1,0.44999998807907104,0.7222222089767456,2,2,0,0,0,1,0,0,0
1,0.6100000143051147,1,0.25999999046325684,0.8888888955116272,1,1,0,0,0,0,1,1,0
1,0.27000001072883606,1,0.18000000715255737,0.8849999904632568,1,2,0,0,0,0,1,1,0
1,0.550000011920929,1,0.23999999463558197,0.5106382966041565,3,4,0,0,0,1,0,0,0
1,0.3199999928474426,1,0.28999999165534973,0.9291338324546814,3,2,0,0,0,0,1,1,0
1,0.17000000178813934,1,0.09000000357627869,0.8888888955116272,1,1,0,0,0,0,1,1,0
0,0.4699999988079071,1,0.3499999940395355,0.8035714030265808,3,1,0,0,0,1,0,1,0
1,0.14000000059604645,1,0.14000000059604645,0.5925925970077515,1,1,0,0,1,1,0,0,0
1,0.3799999952316284,1,0.2800000011920929,0.8500000238418579,1,2,0,0,0,0,1,1,0
1,0.3100000023841858,1,0.23000000417232513,0.7621951103210449,1,2,0,0,1,1,0,0,0
1,0.5299999713897705,1,0.28999999165534973,0.5925925970077515,1,1,0,0,0,1,0,0,0
1,0.25999999046325684,1,0.17000000178813934,0.7076923251152039,1,1,0,0,0,0,1,0,0
1,0.20000000298023224,1,0.20000000298023224,0.7659574747085571,3,1,0,0,0,1,0,0,0
1,0.33000001311302185,1,0.1599999964237213,0.800000011920929,1,2,0,0,1,0,1,1,0
1,0.20000000298023224,1,0.12999999523162842,0.5474452376365662,1,2,0,0,1,0,1,0,0
1,0.5199999809265137,1,0.2800000011920929,0.6896551847457886,3,1,1,0,0,1,0,0,0
1,0.33000001311302185,1,0.15000000596046448,0.41791045665740967,1,2,0,0,0,0,1,0,0
1,0.1899999976158142,1,0.10000000149011612,0.38805970549583435,2,2,0,0,0,0,1,0,0
1,0.2939999997615814,1,0.2529999911785126,0.9019607901573181,1,2,0,0,0,1,0,1,0
0,0.2929999828338623,1,0.2929999828338623,0.8484848737716675,1,2,0,0,0,0,1,1,0
1,0.3370000123977661,1,0.3309999704360962,0.35211268067359924,2,1,0,0,0,0,1,0,0
1,0.20100000500679016,1,0.13099999725818634,0.3076923191547394,2,1,0,0,0,1,0,0,0
1,0.2639999985694885,1,0.18799999356269836,0.33898305892944336,2,1,0,0,0,0,1,0,0
1,0.27969998121261597,1,0.25220000743865967,0.8852459192276001,2,2,0,0,0,0,1,1,0
1,0.4399999976158142,1,0.3100000023841858,0.8009049892425537,1,1,0,0,0,0,1,1,0
1,0.267300009727478,1,0.1890999972820282,0.800000011920929,1,1,0,0,0,1,0,1,0
1,0.4099999964237213,1,0.3799999952316284,0.7236841917037964,1,2,0,0,0,0,1,0,0
1,0.28440001606941223,1,0.2143000066280365,0.3381294906139374,1,1,0,0,0,1,0,0,0
1,0.30000001192092896,1,0.28999999165534973,0.20000000298023224,2,2,0,0,0,0,1,0,0
1,0.27000001072883606,1,0.15000000596046448,0.3333333432674408,6,2,0,0,0,0,1,0,0
1,0.3327000141143799,1,0.32189998030662537,0.768750011920929,6,2,1,0,0,0,1,0,0
1,0.30730000138282776,1,0.2913999855518341,0.800000011920929,1,2,0,0,0,1,0,1,0
1,0.366100013256073,1,0.24899999797344208,0.8999999761581421,6,2,0,0,0,1,0,1,0
1,0.4390999972820282,1,0.4261000156402588,0.7982456088066101,6,1,0,0,0,0,1,0,0
0,0.11999999731779099,1,0.11999999731779099,0.7954545617103577,3,2,1,0,0,0,1,0,0
1,0.36000001430511475,1,0.3199999928474426,0.7567567825317383,2,1,0,0,0,1,0,0,0
0,0.4099999964237213,1,0.12999999523162842,0.800000011920929,5,1,1,0,0,1,0,1,0
1,0.33000001311302185,1,0.27000001072883606,0.4000000059604645,1,1,0,0,0,0,1,0,0
1,0.3799999952316284,1,0.3400000035762787,0.4878048896789551,1,2,0,0,1,1,0,0,0
1,0.3199999928474426,1,0.3199999928474426,0.6000000238418579,1,2,0,0,0,0,1,0,0
0,0.3199999928474426,1,0.23999999463558197,0.9028571248054504,6,2,1,0,1,0,1,1,0
1,0.36500000953674316,1,0.2619999945163727,0.6181818246841431,2,2,0,0,0,0,1,0,0
1,0.2800000011920929,1,0.25,0.6711864471435547,2,1,0,0,0,1,0,0,0
1,0.3499999940395355,1,0.1899999976158142,0.5194805264472961,2,1,0,0,0,1,0,0,0
1,0.23100000619888306,1,0.08300000429153442,0.17910447716712952,1,1,0,0,0,1,0,0,0
1,0.3100000023841858,1,0.28999999165534973,0.5363636612892151,1,2,0,0,0,1,0,0,0
1,0.11399999260902405,1,0.07400000095367432,0.5449591279029846,1,1,0,0,0,1,0,0,0
1,0.30000001192092896,1,0.2979999780654907,0.4895833432674408,2,1,0,0,0,1,0,0,0
1,0.28700000047683716,1,0.2759999930858612,0.6896551847457886,1,2,0,0,1,0,1,0,0
1,0.4300000071525574,1,0.3199999928474426,0.8571428656578064,1,2,0,0,0,1,0,1,0
1,0.3499999940395355,1,0.25,0.8901098966598511,1,2,0,0,0,1,0,1,0
1,0.33000001311302185,1,0.3199999928474426,0.8086419701576233,1,2,0,0,0,0,1,1,0
1,0.41999998688697815,1,0.3400000035762787,0.8640000224113464,2,2,0,0,0,1,0,1,0
1,0.5,1,0.3199999928474426,1,1,2,0,0,0,0,1,0,1
1,0.4000000059604645,1,0.23999999463558197,1,1,1,0,0,0,0,1,0,1
1,0.3799999952316284,1,0.3700000047683716,0.7325581312179565,2,2,0,0,0,0,1,0,0
1,0.33000001311302185,1,0.3199999928474426,0.8014184236526489,1,2,0,0,0,0,1,1,0
1,0.2199999988079071,1,0.20999999344348907,0.9015151262283325,1,2,0,0,0,0,1,1,0
1,0.3799999952316284,1,0.33000001311302185,0.6499999761581421,2,1,1,0,0,1,0,0,0
1,0.3799999952316284,1,0.33000001311302185,0.5918367505073547,1,2,0,0,0,1,0,0,0
1,0.3799999952316284,1,0.33000001311302185,0.800000011920929,1,1,0,0,0,1,0,1,0
1,0.3799999952316284,1,0.33000001311302185,0.7891891598701477,5,4,0,0,0,0,1,0,0
1,0.3799999952316284,1,0.2800000011920929,0.800000011920929,1,2,0,0,0,1,0,1,0
1,0.3799999952316284,1,0.33000001311302185,0.375,2,1,0,0,1,1,0,0,0
0,0.3799999952316284,1,0.33000001311302185,0.4166666567325592,3,1,0,0,0,1,0,0,0
1,0.3799999952316284,0,0.33000001311302185,0.7599999904632568,3,2,0,0,0,1,0,0,0
1,0.3799999952316284,1,0.33000001311302185,0.7733333110809326,2,1,0,0,0,1,0,0,0
1,0.23000000417232513,1,0.20000000298023224,0.7692307829856873,1,2,0,0,0,1,0,0,0
1,0.25999999046325684,1,0.25999999046325684,0.36666667461395264,1,2,0,0,0,1,0,0,0
1,0.15000000596046448,1,0.15000000596046448,0.6315789222717285,1,2,0,0,0,1,0,0,0
1,0.17000000178813934,1,0.14000000059604645,0.4893617033958435,1,1,0,0,0,1,0,0,0
1,0.2800000011920929,1,0.2800000011920929,0.4368131756782532,1,1,0,0,0,1,0,0,0
0,0.30000001192092896,1,0.30000001192092896,0.868571400642395,1,2,0,0,0,0,1,1,0
1,0.30000001192092896,1,0.2199999988079071,0.6338028311729431,1,1,0,0,0,0,1,0,0
1,0.17000000178813934,1,0.1599999964237213,0.7692307829856873,1,1,0,0,0,0,1,0,0
1,0.3799999952316284,1,0.20999999344348907,0.800000011920929,1,2,0,0,0,0,1,1,0
0,0.3700000047683716,1,0.3100000023841858,0.8196721076965332,6,2,0,0,0,1,0,1,0
1,0.3499999940395355,1,0.2800000011920929,0.7655172348022461,1,2,0,0,0,0,1,0,0
1,0.5770000219345093,1,0.23000000417232513,0.7916666865348816,1,1,0,0,0,1,0,0,0
1,0.3700000047683716,1,0.25,0.8748481273651123,1,1,0,0,0,0,1,1,0
1,0.367000013589859,1,0.2800000011920929,0.800000011920929,6,1,0,0,1,1,0,1,0
1,0.4870000183582306,1,0.25999999046325684,0.7418397665023804,1,1,0,0,0,1,0,0,0
1,0.39900001883506775,1,0.2199999988079071,0.36153846979141235,1,1,1,0,0,1,0,0,0
1,0.3620000183582306,1,0.27000001072883606,0.8677839636802673,1,2,0,0,0,1,0,1,0
1,0.41999998688697815,1,0.19600000977516174,0.7405405640602112,1,1,0,0,0,1,0,0,0
